x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-6.2272727E-03,,,,
-6.2269975E-03,,,,
-6.2267223E-03,,,,
-6.2264471E-03,,,,
-6.2261719E-03,,,,
-6.2258967E-03,,,,
-6.2256215E-03,,,,
-6.2253463E-03,,,,
-6.2250711E-03,,,,
-6.2247959E-03,,,,
-6.2245207E-03,,,,
-6.2242455E-03,,,,
-6.2239703E-03,,,,
-6.2236951E-03,,,,
-6.2234199E-03,,,,
-6.2231447E-03,,,,
-6.2228695E-03,,,,
-6.2225943E-03,,,,
-6.2223191E-03,,,,
-6.2220438E-03,,,,
-6.2217686E-03,,,,
-6.2214934E-03,,,,
-6.2212182E-03,,,,
-6.2209430E-03,,,,
-6.2206678E-03,,,,
-6.2203926E-03,,,,
-6.2201174E-03,,,,
-6.2198422E-03,,,,
-6.2195670E-03,,,,
-6.2192918E-03,,,,
-6.2190166E-03,,,,
-6.2187414E-03,,,,
-6.2184662E-03,,,,
-6.2181910E-03,,,,
-6.2179158E-03,,,,
-6.2176406E-03,,,,
-6.2173654E-03,,,,
-6.2170902E-03,,,,
-6.2168150E-03,,,,
-6.2165398E-03,,,,
-6.2162646E-03,,,,
-6.2159894E-03,,,,
-6.2157142E-03,,,,
-6.2154390E-03,,,,
-6.2151637E-03,,,,
-6.2148885E-03,,,,
-6.2146133E-03,,,,
-6.2143381E-03,,,,
-6.2140629E-03,,,,
-6.2137877E-03,,,,
-6.2135125E-03,,,,
-6.2132373E-03,,,,
-6.2129621E-03,,,,
-6.2126869E-03,,,,
-6.2124117E-03,,,,
-6.2121365E-03,,,,
-6.2118613E-03,,,,
-6.2115861E-03,,,,
-6.2113109E-03,,,,
-6.2110357E-03,,,,
-6.2107605E-03,,,,
-6.2104853E-03,,,,
-6.2102101E-03,,,,
-6.2099349E-03,,,,
-6.2096597E-03,,,,
-6.2093845E-03,,,,
-6.2091093E-03,,,,
-6.2088341E-03,,,,
-6.2085588E-03,,,,
-6.2082836E-03,,,,
-6.2080084E-03,,,,
-6.2077332E-03,,,,
-6.2074580E-03,,,,
-6.2071828E-03,,,,
-6.2069076E-03,,,,
-6.2066324E-03,,,,
-6.2063572E-03,,,,
-6.2060820E-03,,,,
-6.2058068E-03,,,,
-6.2055316E-03,,,,
-6.2052564E-03,,,,
-6.2049812E-03,,,,
-6.2047060E-03,,,,
-6.2044308E-03,,,,
-6.2041556E-03,,,,
-6.2038804E-03,,,,
-6.2036052E-03,,,,
-6.2033300E-03,,,,
-6.2030548E-03,,,,
-6.2027796E-03,,,,
-6.2025044E-03,,,,
-6.2022292E-03,,,,
-6.2019539E-03,,,,
-6.2016787E-03,,,,
-6.2014035E-03,,,,
-6.2011283E-03,,,,
-6.2008531E-03,,,,
-6.2005779E-03,,,,
-6.2003027E-03,,,,
-6.2000275E-03,,,,
-6.1997523E-03,,,,
-6.1994771E-03,,,,
-6.1992019E-03,,,,
-6.1989267E-03,,,,
-6.1986515E-03,,,,
-6.1983763E-03,,,,
-6.1981011E-03,,,,
-6.1978259E-03,,,,
-6.1975507E-03,,,,
-6.1972755E-03,,,,
-6.1970003E-03,,,,
-6.1967251E-03,,,,
-6.1964499E-03,,,,
-6.1961747E-03,,,,
-6.1958995E-03,,,,
-6.1956243E-03,,,,
-6.1953491E-03,,,,
-6.1950738E-03,,,,
-6.1947986E-03,,,,
-6.1945234E-03,,,,
-6.1942482E-03,,,,
-6.1939730E-03,,,,
-6.1936978E-03,,,,
-6.1934226E-03,,,,
-6.1931474E-03,,,,
-6.1928722E-03,,,,
-6.1925970E-03,,,,
-6.1923218E-03,,,,
-6.1920466E-03,,,,
-6.1917714E-03,,,,
-6.1914962E-03,,,,
-6.1912210E-03,,,,
-6.1909458E-03,,,,
-6.1906706E-03,,,,
-6.1903954E-03,,,,
-6.1901202E-03,,,,
-6.1898450E-03,,,,
-6.1895698E-03,,,,
-6.1892946E-03,,,,
-6.1890194E-03,,,,
-6.1887442E-03,,,,
-6.1884689E-03,,,,
-6.1881937E-03,,,,
-6.1879185E-03,,,,
-6.1876433E-03,,,,
-6.1873681E-03,,,,
-6.1870929E-03,,,,
-6.1868177E-03,,,,
-6.1865425E-03,,,,
-6.1862673E-03,,,,
-6.1859921E-03,,,,
-6.1857169E-03,,,,
-6.1854417E-03,,,,
-6.1851665E-03,,,,
-6.1848913E-03,,,,
-6.1846161E-03,,,,
-6.1843409E-03,,,,
-6.1840657E-03,,,,
-6.1837905E-03,,,,
-6.1835153E-03,,,,
-6.1832401E-03,,,,
-6.1829649E-03,,,,
-6.1826897E-03,,,,
-6.1824145E-03,,,,
-6.1821393E-03,,,,
-6.1818640E-03,,,,
-6.1815888E-03,,,,
-6.1813136E-03,,,,
-6.1810384E-03,,,,
-6.1807632E-03,,,,
-6.1804880E-03,,,,
-6.1802128E-03,,,,
-6.1799376E-03,,,,
-6.1796624E-03,,,,
-6.1793872E-03,,,,
-6.1791120E-03,,,,
-6.1788368E-03,,,,
-6.1785616E-03,,,,
-6.1782864E-03,,,,
-6.1780112E-03,,,,
-6.1777360E-03,,,,
-6.1774608E-03,,,,
-6.1771856E-03,,,,
-6.1769104E-03,,,,
-6.1766352E-03,,,,
-6.1763600E-03,,,,
-6.1760848E-03,,,,
-6.1758096E-03,,,,
-6.1755344E-03,,,,
-6.1752592E-03,,,,
-6.1749839E-03,,,,
-6.1747087E-03,,,,
-6.1744335E-03,,,,
-6.1741583E-03,,,,
-6.1738831E-03,,,,
-6.1736079E-03,,,,
-6.1733327E-03,,,,
-6.1730575E-03,,,,
-6.1727823E-03,,,,
-6.1725071E-03,,,,
-6.1722319E-03,,,,
-6.1719567E-03,,,,
-6.1716815E-03,,,,
-6.1714063E-03,,,,
-6.1711311E-03,,,,
-6.1708559E-03,,,,
-6.1705807E-03,,,,
-6.1703055E-03,,,,
-6.1700303E-03,,,,
-6.1697551E-03,,,,
-6.1694799E-03,,,,
-6.1692047E-03,,,,
-6.1689295E-03,,,,
-6.1686543E-03,,,,
-6.1683790E-03,,,,
-6.1681038E-03,,,,
-6.1678286E-03,,,,
-6.1675534E-03,,,,
-6.1672782E-03,,,,
-6.1670030E-03,,,,
-6.1667278E-03,,,,
-6.1664526E-03,,,,
-6.1661774E-03,,,,
-6.1659022E-03,,,,
-6.1656270E-03,,,,
-6.1653518E-03,,,,
-6.1650766E-03,,,,
-6.1648014E-03,,,,
-6.1645262E-03,,,,
-6.1642510E-03,,,,
-6.1639758E-03,,,,
-6.1637006E-03,,,,
-6.1634254E-03,,,,
-6.1631502E-03,,,,
-6.1628750E-03,,,,
-6.1625998E-03,,,,
-6.1623246E-03,,,,
-6.1620494E-03,,,,
-6.1617741E-03,,,,
-6.1614989E-03,,,,
-6.1612237E-03,,,,
-6.1609485E-03,,,,
-6.1606733E-03,,,,
-6.1603981E-03,,,,
-6.1601229E-03,,,,
-6.1598477E-03,,,,
-6.1595725E-03,,,,
-6.1592973E-03,,,,
-6.1590221E-03,,,,
-6.1587469E-03,,,,
-6.1584717E-03,,,,
-6.1581965E-03,,,,
-6.1579213E-03,,,,
-6.1576461E-03,,,,
-6.1573709E-03,,,,
-6.1570957E-03,,,,
-6.1568205E-03,,,,
-6.1565453E-03,,,,
-6.1562701E-03,,,,
-6.1559949E-03,,,,
-6.1557197E-03,,,,
-6.1554445E-03,,,,
-6.1551693E-03,,,,
-6.1548940E-03,,,,
-6.1546188E-03,,,,
-6.1543436E-03,,,,
-6.1540684E-03,,,,
-6.1537932E-03,,,,
-6.1535180E-03,,,,
-6.1532428E-03,,,,
-6.1529676E-03,,,,
-6.1526924E-03,,,,
-6.1524172E-03,,,,
-6.1521420E-03,,,,
-6.1518668E-03,,,,
-6.1515916E-03,,,,
-6.1513164E-03,,,,
-6.1510412E-03,,,,
-6.1507660E-03,,,,
-6.1504908E-03,,,,
-6.1502156E-03,,,,
-6.1499404E-03,,,,
-6.1496652E-03,,,,
-6.1493900E-03,,,,
-6.1491148E-03,,,,
-6.1488396E-03,,,,
-6.1485644E-03,,,,
-6.1482891E-03,,,,
-6.1480139E-03,,,,
-6.1477387E-03,,,,
-6.1474635E-03,,,,
-6.1471883E-03,,,,
-6.1469131E-03,,,,
-6.1466379E-03,,,,
-6.1463627E-03,,,,
-6.1460875E-03,,,,
-6.1458123E-03,,,,
-6.1455371E-03,,,,
-6.1452619E-03,,,,
-6.1449867E-03,,,,
-6.1447115E-03,,,,
-6.1444363E-03,,,,
-6.1441611E-03,,,,
-6.1438859E-03,,,,
-6.1436107E-03,,,,
-6.1433355E-03,,,,
-6.1430603E-03,,,,
-6.1427851E-03,,,,
-6.1425099E-03,,,,
-6.1422347E-03,,,,
-6.1419595E-03,,,,
-6.1416842E-03,,,,
-6.1414090E-03,,,,
-6.1411338E-03,,,,
-6.1408586E-03,,,,
-6.1405834E-03,,,,
-6.1403082E-03,,,,
-6.1400330E-03,,,,
-6.1397578E-03,,,,
-6.1394826E-03,,,,
-6.1392074E-03,,,,
-6.1389322E-03,,,,
-6.1386570E-03,,,,
-6.1383818E-03,,,,
-6.1381066E-03,,,,
-6.1378314E-03,,,,
-6.1375562E-03,,,,
-6.1372810E-03,,,,
-6.1370058E-03,,,,
-6.1367306E-03,,,,
-6.1364554E-03,,,,
-6.1361802E-03,,,,
-6.1359050E-03,,,,
-6.1356298E-03,,,,
-6.1353546E-03,,,,
-6.1350794E-03,,,,
-6.1348041E-03,,,,
-6.1345289E-03,,,,
-6.1342537E-03,,,,
-6.1339785E-03,,,,
-6.1337033E-03,,,,
-6.1334281E-03,,,,
-6.1331529E-03,,,,
-6.1328777E-03,,,,
-6.1326025E-03,,,,
-6.1323273E-03,,,,
-6.1320521E-03,,,,
-6.1317769E-03,,,,
-6.1315017E-03,,,,
-6.1312265E-03,,,,
-6.1309513E-03,,,,
-6.1306761E-03,,,,
-6.1304009E-03,,,,
-6.1301257E-03,,,,
-6.1298505E-03,,,,
-6.1295753E-03,,,,
-6.1293001E-03,,,,
-6.1290249E-03,,,,
-6.1287497E-03,,,,
-6.1284745E-03,,,,
-6.1281992E-03,,,,
-6.1279240E-03,,,,
-6.1276488E-03,,,,
-6.1273736E-03,,,,
-6.1270984E-03,,,,
-6.1268232E-03,,,,
-6.1265480E-03,,,,
-6.1262728E-03,,,,
-6.1259976E-03,,,,
-6.1257224E-03,,,,
-6.1254472E-03,,,,
-6.1251720E-03,,,,
-6.1248968E-03,,,,
-6.1246216E-03,,,,
-6.1243464E-03,,,,
-6.1240712E-03,,,,
-6.1237960E-03,,,,
-6.1235208E-03,,,,
-6.1232456E-03,,,,
-6.1229704E-03,,,,
-6.1226952E-03,,,,
-6.1224200E-03,,,,
-6.1221448E-03,,,,
-6.1218696E-03,,,,
-6.1215943E-03,,,,
-6.1213191E-03,,,,
-6.1210439E-03,,,,
-6.1207687E-03,,,,
-6.1204935E-03,,,,
-6.1202183E-03,,,,
-6.1199431E-03,,,,
-6.1196679E-03,,,,
-6.1193927E-03,,,,
-6.1191175E-03,,,,
-6.1188423E-03,,,,
-6.1185671E-03,,,,
-6.1182919E-03,,,,
-6.1180167E-03,,,,
-6.1177415E-03,,,,
-6.1174663E-03,,,,
-6.1171911E-03,,,,
-6.1169159E-03,,,,
-6.1166407E-03,,,,
-6.1163655E-03,,,,
-6.1160903E-03,,,,
-6.1158151E-03,,,,
-6.1155399E-03,,,,
-6.1152647E-03,,,,
-6.1149895E-03,,,,
-6.1147142E-03,,,,
-6.1144390E-03,,,,
-6.1141638E-03,,,,
-6.1138886E-03,,,,
-6.1136134E-03,,,,
-6.1133382E-03,,,,
-6.1130630E-03,,,,
-6.1127878E-03,,,,
-6.1125126E-03,,,,
-6.1122374E-03,,,,
-6.1119622E-03,,,,
-6.1116870E-03,,,,
-6.1114118E-03,,,,
-6.1111366E-03,,,,
-6.1108614E-03,,,,
-6.1105862E-03,,,,
-6.1103110E-03,,,,
-6.1100358E-03,,,,
-6.1097606E-03,,,,
-6.1094854E-03,,,,
-6.1092102E-03,,,,
-6.1089350E-03,,,,
-6.1086598E-03,,,,
-6.1083846E-03,,,,
-6.1081093E-03,,,,
-6.1078341E-03,,,,
-6.1075589E-03,,,,
-6.1072837E-03,,,,
-6.1070085E-03,,,,
-6.1067333E-03,,,,
-6.1064581E-03,,,,
-6.1061829E-03,,,,
-6.1059077E-03,,,,
-6.1056325E-03,,,,
-6.1053573E-03,,,,
-6.1050821E-03,,,,
-6.1048069E-03,,,,
-6.1045317E-03,,,,
-6.1042565E-03,,,,
-6.1039813E-03,,,,
-6.1037061E-03,,,,
-6.1034309E-03,,,,
-6.1031557E-03,,,,
-6.1028805E-03,,,,
-6.1026053E-03,,,,
-6.1023301E-03,,,,
-6.1020549E-03,,,,
-6.1017797E-03,,,,
-6.1015044E-03,,,,
-6.1012292E-03,,,,
-6.1009540E-03,,,,
-6.1006788E-03,,,,
-6.1004036E-03,,,,
-6.1001284E-03,,,,
-6.0998532E-03,,,,
-6.0995780E-03,,,,
-6.0993028E-03,,,,
-6.0990276E-03,,,,
-6.0987524E-03,,,,
-6.0984772E-03,,,,
-6.0982020E-03,,,,
-6.0979268E-03,,,,
-6.0976516E-03,,,,
-6.0973764E-03,,,,
-6.0971012E-03,,,,
-6.0968260E-03,,,,
-6.0965508E-03,,,,
-6.0962756E-03,,,,
-6.0960004E-03,,,,
-6.0957252E-03,,,,
-6.0954500E-03,,,,
-6.0951748E-03,,,,
-6.0948996E-03,,,,
-6.0946243E-03,,,,
-6.0943491E-03,,,,
-6.0940739E-03,,,,
-6.0937987E-03,,,,
-6.0935235E-03,,,,
-6.0932483E-03,,,,
-6.0929731E-03,,,,
-6.0926979E-03,,,,
-6.0924227E-03,,,,
-6.0921475E-03,,,,
-6.0918723E-03,,,,
-6.0915971E-03,,,,
-6.0913219E-03,,,,
-6.0910467E-03,,,,
-6.0907715E-03,,,,
-6.0904963E-03,,,,
-6.0902211E-03,,,,
-6.0899459E-03,,,,
-6.0896707E-03,,,,
-6.0893955E-03,,,,
-6.0891203E-03,,,,
-6.0888451E-03,,,,
-6.0885699E-03,,,,
-6.0882947E-03,,,,
-6.0880194E-03,,,,
-6.0877442E-03,,,,
-6.0874690E-03,,,,
-6.0871938E-03,,,,
-6.0869186E-03,,,,
-6.0866434E-03,,,,
-6.0863682E-03,,,,
-6.0860930E-03,,,,
-6.0858178E-03,,,,
-6.0855426E-03,,,,
-6.0852674E-03,,,,
-6.0849922E-03,,,,
-6.0847170E-03,,,,
-6.0844418E-03,,,,
-6.0841666E-03,,,,
-6.0838914E-03,,,,
-6.0836162E-03,,,,
-6.0833410E-03,,,,
-6.0830658E-03,,,,
-6.0827906E-03,,,,
-6.0825154E-03,,,,
-6.0822402E-03,,,,
-6.0819650E-03,,,,
-6.0816898E-03,,,,
-6.0814145E-03,,,,
-6.0811393E-03,,,,
-6.0808641E-03,,,,
-6.0805889E-03,,,,
-6.0803137E-03,,,,
-6.0800385E-03,,,,
-6.0797633E-03,,,,
-6.0794881E-03,,,,
-6.0792129E-03,,,,
-6.0789377E-03,,,,
-6.0786625E-03,,,,
-6.0783873E-03,,,,
-6.0781121E-03,,,,
-6.0778369E-03,,,,
-6.0775617E-03,,,,
-6.0772865E-03,,,,
-6.0770113E-03,,,,
-6.0767361E-03,,,,
-6.0764609E-03,,,,
-6.0761857E-03,,,,
-6.0759105E-03,,,,
-6.0756353E-03,,,,
-6.0753601E-03,,,,
-6.0750849E-03,,,,
-6.0748097E-03,,,,
-6.0745344E-03,,,,
-6.0742592E-03,,,,
-6.0739840E-03,,,,
-6.0737088E-03,,,,
-6.0734336E-03,,,,
-6.0731584E-03,,,,
-6.0728832E-03,,,,
-6.0726080E-03,,,,
-6.0723328E-03,,,,
-6.0720576E-03,,,,
-6.0717824E-03,,,,
-6.0715072E-03,,,,
-6.0712320E-03,,,,
-6.0709568E-03,,,,
-6.0706816E-03,,,,
-6.0704064E-03,,,,
-6.0701312E-03,,,,
-6.0698560E-03,,,,
-6.0695808E-03,,,,
-6.0693056E-03,,,,
-6.0690304E-03,,,,
-6.0687552E-03,,,,
-6.0684800E-03,,,,
-6.0682048E-03,,,,
-6.0679295E-03,,,,
-6.0676543E-03,,,,
-6.0673791E-03,,,,
-6.0671039E-03,,,,
-6.0668287E-03,,,,
-6.0665535E-03,,,,
-6.0662783E-03,,,,
-6.0660031E-03,,,,
-6.0657279E-03,,,,
-6.0654527E-03,,,,
-6.0651775E-03,,,,
-6.0649023E-03,,,,
-6.0646271E-03,,,,
-6.0643519E-03,,,,
-6.0640767E-03,,,,
-6.0638015E-03,,,,
-6.0635263E-03,,,,
-6.0632511E-03,,,,
-6.0629759E-03,,,,
-6.0627007E-03,,,,
-6.0624255E-03,,,,
-6.0621503E-03,,,,
-6.0618751E-03,,,,
-6.0615999E-03,,,,
-6.0613246E-03,,,,
-6.0610494E-03,,,,
-6.0607742E-03,,,,
-6.0604990E-03,,,,
-6.0602238E-03,,,,
-6.0599486E-03,,,,
-6.0596734E-03,,,,
-6.0593982E-03,,,,
-6.0591230E-03,,,,
-6.0588478E-03,,,,
-6.0585726E-03,,,,
-6.0582974E-03,,,,
-6.0580222E-03,,,,
-6.0577470E-03,,,,
-6.0574718E-03,,,,
-6.0571966E-03,,,,
-6.0569214E-03,,,,
-6.0566462E-03,,,,
-6.0563710E-03,,,,
-6.0560958E-03,,,,
-6.0558206E-03,,,,
-6.0555454E-03,,,,
-6.0552702E-03,,,,
-6.0549950E-03,,,,
-6.0547198E-03,,,,
-6.0544445E-03,,,,
-6.0541693E-03,,,,
-6.0538941E-03,,,,
-6.0536189E-03,,,,
-6.0533437E-03,,,,
-6.0530685E-03,,,,
-6.0527933E-03,,,,
-6.0525181E-03,,,,
-6.0522429E-03,,,,
-6.0519677E-03,,,,
-6.0516925E-03,,,,
-6.0514173E-03,,,,
-6.0511421E-03,,,,
-6.0508669E-03,,,,
-6.0505917E-03,,,,
-6.0503165E-03,,,,
-6.0500413E-03,,,,
-6.0497661E-03,,,,
-6.0494909E-03,,,,
-6.0492157E-03,,,,
-6.0489405E-03,,,,
-6.0486653E-03,,,,
-6.0483901E-03,,,,
-6.0481149E-03,,,,
-6.0478396E-03,,,,
-6.0475644E-03,,,,
-6.0472892E-03,,,,
-6.0470140E-03,,,,
-6.0467388E-03,,,,
-6.0464636E-03,,,,
-6.0461884E-03,,,,
-6.0459132E-03,,,,
-6.0456380E-03,,,,
-6.0453628E-03,,,,
-6.0450876E-03,,,,
-6.0448124E-03,,,,
-6.0445372E-03,,,,
-6.0442620E-03,,,,
-6.0439868E-03,,,,
-6.0437116E-03,,,,
-6.0434364E-03,,,,
-6.0431612E-03,,,,
-6.0428860E-03,,,,
-6.0426108E-03,,,,
-6.0423356E-03,,,,
-6.0420604E-03,,,,
-6.0417852E-03,,,,
-6.0415100E-03,,,,
-6.0412347E-03,,,,
-6.0409595E-03,,,,
-6.0406843E-03,,,,
-6.0404091E-03,,,,
-6.0401339E-03,,,,
-6.0398587E-03,,,,
-6.0395835E-03,,,,
-6.0393083E-03,,,,
-6.0390331E-03,,,,
-6.0387579E-03,,,,
-6.0384827E-03,,,,
-6.0382075E-03,,,,
-6.0379323E-03,,,,
-6.0376571E-03,,,,
-6.0373819E-03,,,,
-6.0371067E-03,,,,
-6.0368315E-03,,,,
-6.0365563E-03,,,,
-6.0362811E-03,,,,
-6.0360059E-03,,,,
-6.0357307E-03,,,,
-6.0354555E-03,,,,
-6.0351803E-03,,,,
-6.0349051E-03,,,,
-6.0346299E-03,,,,
-6.0343546E-03,,,,
-6.0340794E-03,,,,
-6.0338042E-03,,,,
-6.0335290E-03,,,,
-6.0332538E-03,,,,
-6.0329786E-03,,,,
-6.0327034E-03,,,,
-6.0324282E-03,,,,
-6.0321530E-03,,,,
-6.0318778E-03,,,,
-6.0316026E-03,,,,
-6.0313274E-03,,,,
-6.0310522E-03,,,,
-6.0307770E-03,,,,
-6.0305018E-03,,,,
-6.0302266E-03,,,,
-6.0299514E-03,,,,
-6.0296762E-03,,,,
-6.0294010E-03,,,,
-6.0291258E-03,,,,
-6.0288506E-03,,,,
-6.0285754E-03,,,,
-6.0283002E-03,,,,
-6.0280250E-03,,,,
-6.0277497E-03,,,,
-6.0274745E-03,,,,
-6.0271993E-03,,,,
-6.0269241E-03,,,,
-6.0266489E-03,,,,
-6.0263737E-03,,,,
-6.0260985E-03,,,,
-6.0258233E-03,,,,
-6.0255481E-03,,,,
-6.0252729E-03,,,,
-6.0249977E-03,,,,
-6.0247225E-03,,,,
-6.0244473E-03,,,,
-6.0241721E-03,,,,
-6.0238969E-03,,,,
-6.0236217E-03,,,,
-6.0233465E-03,,,,
-6.0230713E-03,,,,
-6.0227961E-03,,,,
-6.0225209E-03,,,,
-6.0222457E-03,,,,
-6.0219705E-03,,,,
-6.0216953E-03,,,,
-6.0214201E-03,,,,
-6.0211448E-03,,,,
-6.0208696E-03,,,,
-6.0205944E-03,,,,
-6.0203192E-03,,,,
-6.0200440E-03,,,,
-6.0197688E-03,,,,
-6.0194936E-03,,,,
-6.0192184E-03,,,,
-6.0189432E-03,,,,
-6.0186680E-03,,,,
-6.0183928E-03,,,,
-6.0181176E-03,,,,
-6.0178424E-03,,,,
-6.0175672E-03,,,,
-6.0172920E-03,,,,
-6.0170168E-03,,,,
-6.0167416E-03,,,,
-6.0164664E-03,,,,
-6.0161912E-03,,,,
-6.0159160E-03,,,,
-6.0156408E-03,,,,
-6.0153656E-03,,,,
-6.0150904E-03,,,,
-6.0148152E-03,,,,
-6.0145400E-03,,,,
-6.0142647E-03,,,,
-6.0139895E-03,,,,
-6.0137143E-03,,,,
-6.0134391E-03,,,,
-6.0131639E-03,,,,
-6.0128887E-03,,,,
-6.0126135E-03,,,,
-6.0123383E-03,,,,
-6.0120631E-03,,,,
-6.0117879E-03,,,,
-6.0115127E-03,,,,
-6.0112375E-03,,,,
-6.0109623E-03,,,,
-6.0106871E-03,,,,
-6.0104119E-03,,,,
-6.0101367E-03,,,,
-6.0098615E-03,,,,
-6.0095863E-03,,,,
-6.0093111E-03,,,,
-6.0090359E-03,,,,
-6.0087607E-03,,,,
-6.0084855E-03,,,,
-6.0082103E-03,,,,
-6.0079351E-03,,,,
-6.0076598E-03,,,,
-6.0073846E-03,,,,
-6.0071094E-03,,,,
-6.0068342E-03,,,,
-6.0065590E-03,,,,
-6.0062838E-03,,,,
-6.0060086E-03,,,,
-6.0057334E-03,,,,
-6.0054582E-03,,,,
-6.0051830E-03,,,,
-6.0049078E-03,,,,
-6.0046326E-03,,,,
-6.0043574E-03,,,,
-6.0040822E-03,,,,
-6.0038070E-03,,,,
-6.0035318E-03,,,,
-6.0032566E-03,,,,
-6.0029814E-03,,,,
-6.0027062E-03,,,,
-6.0024310E-03,,,,
-6.0021558E-03,,,,
-6.0018806E-03,,,,
-6.0016054E-03,,,,
-6.0013302E-03,,,,
-6.0010549E-03,,,,
-6.0007797E-03,,,,
-6.0005045E-03,,,,
-6.0002293E-03,,,,
-5.9999541E-03,,,,
-5.9996789E-03,,,,
-5.9994037E-03,,,,
-5.9991285E-03,,,,
-5.9988533E-03,,,,
-5.9985781E-03,,,,
-5.9983029E-03,,,,
-5.9980277E-03,,,,
-5.9977525E-03,,,,
-5.9974773E-03,,,,
-5.9972021E-03,,,,
-5.9969269E-03,,,,
-5.9966517E-03,,,,
-5.9963765E-03,,,,
-5.9961013E-03,,,,
-5.9958261E-03,,,,
-5.9955509E-03,,,,
-5.9952757E-03,,,,
-5.9950005E-03,,,,
-5.9947253E-03,,,,
-5.9944501E-03,,,,
-5.9941748E-03,,,,
-5.9938996E-03,,,,
-5.9936244E-03,,,,
-5.9933492E-03,,,,
-5.9930740E-03,,,,
-5.9927988E-03,,,,
-5.9925236E-03,,,,
-5.9922484E-03,,,,
-5.9919732E-03,,,,
-5.9916980E-03,,,,
-5.9914228E-03,,,,
-5.9911476E-03,,,,
-5.9908724E-03,,,,
-5.9905972E-03,,,,
-5.9903220E-03,,,,
-5.9900468E-03,,,,
-5.9897716E-03,,,,
-5.9894964E-03,,,,
-5.9892212E-03,,,,
-5.9889460E-03,,,,
-5.9886708E-03,,,,
-5.9883956E-03,,,,
-5.9881204E-03,,,,
-5.9878452E-03,,,,
-5.9875699E-03,,,,
-5.9872947E-03,,,,
-5.9870195E-03,,,,
-5.9867443E-03,,,,
-5.9864691E-03,,,,
-5.9861939E-03,,,,
-5.9859187E-03,,,,
-5.9856435E-03,,,,
-5.9853683E-03,,,,
-5.9850931E-03,,,,
-5.9848179E-03,,,,
-5.9845427E-03,,,,
-5.9842675E-03,,,,
-5.9839923E-03,,,,
-5.9837171E-03,,,,
-5.9834419E-03,,,,
-5.9831667E-03,,,,
-5.9828915E-03,,,,
-5.9826163E-03,,,,
-5.9823411E-03,,,,
-5.9820659E-03,,,,
-5.9817907E-03,,,,
-5.9815155E-03,,,,
-5.9812403E-03,,,,
-5.9809650E-03,,,,
-5.9806898E-03,,,,
-5.9804146E-03,,,,
-5.9801394E-03,,,,
-5.9798642E-03,,,,
-5.9795890E-03,,,,
-5.9793138E-03,,,,
-5.9790386E-03,,,,
-5.9787634E-03,,,,
-5.9784882E-03,,,,
-5.9782130E-03,,,,
-5.9779378E-03,,,,
-5.9776626E-03,,,,
-5.9773874E-03,,,,
-5.9771122E-03,,,,
-5.9768370E-03,,,,
-5.9765618E-03,,,,
-5.9762866E-03,,,,
-5.9760114E-03,,,,
-5.9757362E-03,,,,
-5.9754610E-03,,,,
-5.9751858E-03,,,,
-5.9749106E-03,,,,
-5.9746354E-03,,,,
-5.9743602E-03,,,,
-5.9740849E-03,,,,
-5.9738097E-03,,,,
-5.9735345E-03,,,,
-5.9732593E-03,,,,
-5.9729841E-03,,,,
-5.9727089E-03,,,,
-5.9724337E-03,,,,
-5.9721585E-03,,,,
-5.9718833E-03,,,,
-5.9716081E-03,,,,
-5.9713329E-03,,,,
-5.9710577E-03,,,,
-5.9707825E-03,,,,
-5.9705073E-03,,,,
-5.9702321E-03,,,,
-5.9699569E-03,,,,
-5.9696817E-03,,,,
-5.9694065E-03,,,,
-5.9691313E-03,,,,
-5.9688561E-03,,,,
-5.9685809E-03,,,,
-5.9683057E-03,,,,
-5.9680305E-03,,,,
-5.9677553E-03,,,,
-5.9674800E-03,,,,
-5.9672048E-03,,,,
-5.9669296E-03,,,,
-5.9666544E-03,,,,
-5.9663792E-03,,,,
-5.9661040E-03,,,,
-5.9658288E-03,,,,
-5.9655536E-03,,,,
-5.9652784E-03,,,,
-5.9650032E-03,,,,
-5.9647280E-03,,,,
-5.9644528E-03,,,,
-5.9641776E-03,,,,
-5.9639024E-03,,,,
-5.9636272E-03,,,,
-5.9633520E-03,,,,
-5.9630768E-03,,,,
-5.9628016E-03,,,,
-5.9625264E-03,,,,
-5.9622512E-03,,,,
-5.9619760E-03,,,,
-5.9617008E-03,,,,
-5.9614256E-03,,,,
-5.9611504E-03,,,,
-5.9608751E-03,,,,
-5.9605999E-03,,,,
-5.9603247E-03,,,,
-5.9600495E-03,,,,
-5.9597743E-03,,,,
-5.9594991E-03,,,,
-5.9592239E-03,,,,
-5.9589487E-03,,,,
-5.9586735E-03,,,,
-5.9583983E-03,,,,
-5.9581231E-03,,,,
-5.9578479E-03,,,,
-5.9575727E-03,,,,
-5.9572975E-03,,,,
-5.9570223E-03,,,,
-5.9567471E-03,,,,
-5.9564719E-03,,,,
-5.9561967E-03,,,,
-5.9559215E-03,,,,
-5.9556463E-03,,,,
-5.9553711E-03,,,,
-5.9550959E-03,,,,
-5.9548207E-03,,,,
-5.9545455E-03,,,,
-5.9542703E-03,,,,
-5.9539950E-03,,,,
-5.9537198E-03,,,,
-5.9534446E-03,,,,
-5.9531694E-03,,,,
